Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,SmartvCard__Email__c,qbdialer__CloseDate__c,qbdialer__CloseScore__c,qbdialer__Dials__c,qbdialer__LastCallTime__c,qbdialer__Related_Contact_Dials__c,qbdialer__Related_Contact_LastCallTime__c,qbdialer__ResponseTime__c,LID__LinkedIn_Company_Id__c,zisf__ZoomInfo_Complete_Status__c,zisf__ZoomInfo_Industry__c,zisf__ZoomInfo_Last_Clean_Run__c,zisf__Zoom_Clean_Status__c,zisf__zoom_id__c,zisf__zoom_lastupdated__c
0013600000JRBU9AAP,0,,VRG 725,,000000000000000AAA,,,England,,United Kingdom,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUAAA5,0,,VRG 726,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUDAA5,0,,VRG 727,,000000000000000AAA,,,,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-06,,,,,,,,,,,,,,,,,,,
0013600000JRBUEAA5,0,,VRG 728,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUFAA5,0,,VRG 729,,000000000000000AAA,,,,,United Kingdom,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Human Resources,250000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUGAA5,0,,VRG 730,,000000000000000AAA,,,MA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUHAA5,0,,VRG 731,,000000000000000AAA,,,TX,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Professional Training & Coaching,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-09-03,00536000006DZLrAAO,2018-09-03,,,,,,,,,,,,,,,,,,,,
0013600000JRBUIAA5,0,,VRG 732,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-01-16,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBUJAA5,0,,VRG 733,,000000000000000AAA,,,Buenos Aires,,Argentina,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUKAA5,0,,VRG 734,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBULAA5,0,,VRG 735,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Real Estate,100000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUMAA5,0,,VRG 736,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer & Network Security,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUOAA5,0,,VRG 737,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUPAA5,0,,VRG 738,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-04-12,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBUQAA5,0,,VRG 739,,000000000000000AAA,,,WA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBURAA5,0,,VRG 740,,000000000000000AAA,,,MA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUSAA5,0,,VRG 741,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Banking,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-17,,,,,,,,,,,,,,,,,,,
0013600000JRBUTAA5,0,,VRG 742,,000000000000000AAA,,,PA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Electrical/Electronic Manufacturing,100000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUUAA5,0,,VRG 743,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUVAA5,0,,VRG 744,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUWAA5,0,,VRG 745,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-07-10,,,Sales List Import,,,,,,,,,,,,,,,,
0013600000JRBUXAA5,0,,VRG 746,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUYAA5,0,,VRG 747,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUZAA5,0,,VRG 748,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-02-24,,,,,,,,,,,,,,,,,,,
0013600000JRBUaAAP,0,,VRG 749,,000000000000000AAA,,,WA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-06,,,,,,,,,,,,,,,,,,,
0013600000JRBUbAAP,0,,VRG 750,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUcAAP,0,,VRG 751,,000000000000000AAA,,,WI,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-07,,,,,,,,,,,,,,,,,,,
0013600000JRBUeAAP,0,,VRG 752,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUfAAP,0,,VRG 753,,000000000000000AAA,,,NY,,Singapore,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,10000000,25,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBUgAAP,0,,VRG 754,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUhAAP,0,,VRG 755,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUiAAP,0,,VRG 756,,000000000000000AAA,,,,,Spain,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Retail,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBUjAAP,0,,VRG 757,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-01-17,2018-01-17,,,,,,,,,,,,,,,,,,,
0013600000JRBUkAAP,0,,VRG 758,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Sports,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBUlAAP,0,,VRG 759,,000000000000000AAA,,,FL,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUmAAP,0,,VRG 760,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-22,2018-05-22,,,,,,,,,,,,,,,,,,,
0013600000JRBUnAAP,0,,VRG 761,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-17,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBUoAAP,0,,VRG 762,,000000000000000AAA,,,Alberta,,Canada,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Games,10000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-27,00536000006DZLrAAO,2018-08-27,,,,,,,,,,,,,,,,,,,,
0013600000JRBUpAAP,0,,VRG 763,,000000000000000AAA,,,,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Broadcast Media,500000000,500,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBUqAAP,0,,VRG 764,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUrAAP,0,,VRG 765,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUsAAP,0,,VRG 766,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUuAAP,0,,VRG 767,,000000000000000AAA,,,OH,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Medical Devices,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUvAAP,0,,VRG 768,,000000000000000AAA,,,KY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Insurance,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBUwAAP,0,,VRG 769,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBUxAAP,0,,VRG 770,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Telecommunications,500000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBUyAAP,0,,VRG 771,Prospect,000000000000000AAA,818 Stewart St,Seattle,WA,,,,,,818 Stewart St,Seattle,WA,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000006DI2SAAW,2016-05-04,00536000001f53BAAQ,2018-09-10,00536000006DI2SAAW,2018-11-05,2018-11-05,,,,,,,,,,,,,,,,,,,
0013600000JRBUzAAP,0,,VRG 772,,000000000000000AAA,,,VA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Government Administration,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBV0AAP,0,,VRG 773,,000000000000000AAA,,,Québec,,Canada,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-02-28,,,,,,,,,,,,,,,,,,,
0013600000JRBV1AAP,0,,VRG 774,,000000000000000AAA,,,FL,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Marketing and Advertising,50000000,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBV2AAP,0,,VRG 775,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBV3AAP,0,,VRG 776,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,50000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBV4AAP,0,,VRG 777,,000000000000000AAA,,,AL,,Australia,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Insurance,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBV5AAP,0,,VRG 778,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Hospital & Health Care,50000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBV6AAP,0,,VRG 779,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBV7AAP,0,,VRG 780,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBV8AAP,0,,VRG 781,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,100000000,200,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-04-12,,,,,,,,,,,,,,,,,,,
0013600000JRBV9AAP,0,,VRG 782,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-01-16,2018-01-16,,,,,,,,,,,,,,,,,,,
0013600000JRBVAAA5,0,,VRG 783,,000000000000000AAA,,,GA,,Netherlands,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Industrial Automation,500000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBVBAA5,0,,VRG 784,Prospect,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000008H3MsAAK,2016-05-04,00536000001f53BAAQ,2018-05-01,00536000006DZLrAAO,2018-05-05,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBVCAA5,0,,VRG 785,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,1000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-04,,,,,,,,,,,,,,,,,,,
0013600000JRBVDAA5,0,,VRG 786,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBVEAA5,0,,VRG 787,,000000000000000AAA,303 PEACHTREE ST NE,Atlanta,Georgia,30308,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Banking,1000000000,23785,,,,,,00536000008Ge5aAAC,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-03-03,,,,,,,,,,,,,,,,,,101859512,7/11/18 23:17
0013600000JRBVFAA5,0,,VRG 788,,000000000000000AAA,,,NY,,Zambia,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Banking,1000000000,10000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBVGAA5,0,,VRG 789,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Banking,1000000000,10000,,,,,,0051R00000EUebZQAT,2016-05-04,00536000001f53BAAQ,2018-11-08,00536000006CbBOAA0,2018-11-08,,,,,,,,,,,,,,,,,,,,
0013600000JRBVHAA5,0,,VRG 790,,000000000000000AAA,,,TX,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBVIAA5,0,,VRG 791,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBVJAA5,0,,VRG 792,,000000000000000AAA,,,MI,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Staffing and Recruiting,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBVKAA5,0,,VRG 793,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Consumer Goods,1000000000,5000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBVLAA5,0,,VRG 794,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,,,,,,,,,,,,,,,,,,,,
0013600000JRBVMAA5,0,,VRG 795,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-17,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBVNAA5,0,,VRG 796,,000000000000000AAA,,,FL,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,50,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-26,00536000006DZLrAAO,2018-08-26,,,,,,,,,,,,,,,,,,,,
0013600000JRBVOAA5,0,,VRG 797,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-05-17,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBVPAA5,0,,VRG 798,,000000000000000AAA,,,NY,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,1000000,10,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,2018-01-18,,,,,,,,,,,,,,,,,,,
0013600000JRBVQAA5,0,,VRG 799,,000000000000000AAA,,,England,,United Kingdom,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Financial Services,500000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-27,00536000006DZLrAAO,2018-08-27,2018-05-17,,,,,,,,,,,,,,,,,,,
0013600000JRBVRAA5,0,,VRG 800,,000000000000000AAA,,,CA,,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Computer Software,250000000,1000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-08-02,00536000006DZLrAAO,2018-08-02,,,,,,,,,,,,,,,,,,,,
0013600000JRBVSAA5,0,,VRG 801,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-02-28,2018-02-28,,,,,,,,,,,,,,,,,,,
0013600000JRBVTAA5,0,,VRG 802,,000000000000000AAA,"2800 Bridge Pkwy,",Redwood City,CA,94065,United States,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,Communications,1000000000,2000,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-09-27,0053600000D5bx4AAB,2018-10-22,2018-10-22,,,Sales List Import,,,,,,,,,,,,,,,,
0013600000JRBVUAA5,0,,VRG 803,,000000000000000AAA,,,,,,,,,,,,,,,,,(650) 206-8888,,,www.vrgcorporation.com,,,,,,,,,,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2016-05-04,00536000001f53BAAQ,2018-02-23,2018-02-23,,,,,,,,,,,,,,,,,,,
